﻿﻿﻿﻿﻿﻿﻿﻿idx,card_name,company,card_type,brands,annual_fee,pre_month_money,pre_month_condition,top_benefit_summary,benefit_categories,only_online,release_dt,card_img,detail_url,detailed_benefits
1302,제주도 삼성체크카드,삼성카드,체크,,국내전용 [없음] / 해외겸용 [없음],300000,"300,000원",주유: 무제한 | 지역: 0.5% | 경기관람: 무제한,"주유, 레저/스포츠",false,,https://d1c5n4ri2guedi.cloudfront.net/card/1302/card_img/28075/1302card.png,https://www.card-gorilla.com/card/detail/1302,지역: 제주도발전 기금 조성 | 주유: S-OIL 주유소 주유 시 리터당 40 보너스포인트 적립 | 경기관람: 2021년 프로스포츠 제휴 구단 정규시즌 홈 경기 할인 프로모션
1324,국민행복체크카드,BNK부산은행,체크,BC,"국내전용 [1,000]원",0,없음,국민행복: 무제한 | 병원/약국: 3% | 카페: 10%,"통신, 쇼핑, 카페/디저트, 무실적, 병원/약국",false,,https://d1c5n4ri2guedi.cloudfront.net/card/1324/card_img/20857/1324card.png,https://www.card-gorilla.com/card/detail/1324,국민행복: 건강 보험 임신&middot;출산 진료비 지원 | 병원: 의료비 할인 | 온라인쇼핑: 온라인 쇼핑 할인 | 패밀리레스토랑: 외식 할인 | 카페: 커피 할인 | 통신: 이동통신요금 할인 | 테마파크: 키즈 파크 할인
2334,땡겨요 신한카드 체크(라이더형),신한카드,체크,VISA,국내전용 [없음] / 해외겸용[없음],0,없음,모든가맹점: 0.2% | 주유: 0.2% | 편의점: 0.2%,"모든가맹점, 주유, 마트/편의점, 무실적",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2334/card_img/24279/2334card.png,https://www.card-gorilla.com/card/detail/2334,모든가맹점: 전 가맹점 이용금액 마이신한포인트 0.2% 적립 | 주유소: 주유소 이용금액 마이신한포인트 0.2% 추가 적립 | 편의점: 편의점 이용금액 마이신한포인트 0.2% 추가 적립
2335,해피리워드 체크카드,KB국민카드,체크,VISA,국내전용 [없음] / 해외겸용 [없음],100000,"100,000원",해피포인트: 1000원 | 해피포인트: 1000원 | 해피포인트: 1000원,"푸드, 카페/디저트",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2335/card_img/24225/2235card.png,https://www.card-gorilla.com/card/detail/2335,해피포인트: [Reward ON] | 해피포인트: [Reward OFF]
2475,하나로 전자카드 메가캐쉬백 더드림 체크카드,하나카드,체크,,국내전용 [없음],0,없음,캐시백: 20000원 | 통신: 5000원 | 편의점: 2%,"주유, 통신, 마트/편의점, 쇼핑, 푸드, 무실적, 병원/약국, 해외",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2475/card_img/28411/2475card.png,https://www.card-gorilla.com/card/detail/2475,캐시백: 생활 밀착 업종 사용금액 2만원당 200원 캐쉬백 | 기타: G마켓 / 옥션 멤버쉽 서비스 | 금융: KEB하나은행 자동화기기(CD/ATM) 수수료 월 10회 면제 | 해외: 해외에서 ATM 사용 및 물품구매 가능
2172,탐나는J체크카드,제주은행,체크,BC,없음,200000,"200,000원",대중교통: 10% | 통신: 3% | 카페: 20%,"교통, 통신, 마트/편의점, 푸드, 카페/디저트, 교육/육아",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2172/card_img/21786/2172card.gif,https://www.card-gorilla.com/card/detail/2172,대중교통: 대중교통 10% 청구 할인 | 교육/육아: 토익 응시료 할인 | 통신: 이동통신요금 3% 청구 할인 | 편의점: 편의점(CU) 최대 7% 청구 할인 | 푸드: 패밀리레스토랑(VIPS) 20% 청구 할인
2224,able 시럽카드,KB증권,체크,,국내전용 [없음],0,없음,멤버십포인트: 무제한 | 바우처: 30000원 | 호텔: 50%,"무실적, 여행/숙박",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2224/card_img/21357/2224card.png,https://www.card-gorilla.com/card/detail/2224,멤버십포인트: 통합멤버십서비스 | 기타: 모바일쿠폰서비스 | 할인: 현장할인서비스 | 금융: 수수료무료
2244,위버스 신한카드 체크(BTS),신한카드,체크,,국내전용 [없음],200000,"200,000원",적립: 2% | 생활: 5% | 할인: 25%,"교통, 마트/편의점, 쇼핑, 카페/디저트, 뷰티/피트니스, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2244/card_img/20993/2244card.png,https://www.card-gorilla.com/card/detail/2244,적립: Weverse Shop 이용금액의 2% Weverse Shop 캐시 추가 적립 | 생활: 생활영역 이용금액의 5% Weverse Shop 캐시 적립 | 기타: HYBE INSIGHT 내 매장 결제 시 25% 할인 | 선택형: 카드 디자인 선택가능
2072,시장愛 체크카드,MG새마을금고,체크,,국내전용 [없음],300000,"300,000원",전통시장: 15% | 통신: 2000원 | 교통: 5%,"교통, 통신, 마트/편의점",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2072/card_img/21927/2072card.png,https://www.card-gorilla.com/card/detail/2072,"전통시장: 전통시장 15% 할인 | 기타: 나들가게 15% 할인 | 통신: 이동통신요금 2,000원 할인 | 기타: 교통 5% 할인"
1985,내가그린카드,SBI저축은행,체크,BC,국내전용 [없음],200000,"200,000원",소셜커머스: 5% | 온라인쇼핑: 5% | 점심: 5%,"통신, 쇼핑, 푸드, 카페/디저트, 교육/육아, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/1985/card_img/22013/1985card.png,https://www.card-gorilla.com/card/detail/1985,"소셜커머스: 티몬, 위메프, 쿠팡 5% 할인 | 온라인쇼핑: G마켓, 옥션, 11번가 5% 할인 | 점심: 일반 &middot; 휴게음식 업종 5% 할인 | 카페: 스타벅스, 커피빈, 카페베네, 아티제 10% 할인 | 영화: CGV, 메가박스 (온라인 포함) 3천원 할인 | 공연/전시: 인터파크, YES24 3천원 할인 | 통신: 이동통신 요금 업종 2천원 할인 | 도서: 전월이용실적 별 통합할인한도 | 은행사: 인터넷뱅킹/모바일뱅킹/폰뱅킹 이체수수료"
2173,국민행복체크카드,제주은행,체크,BC,국내전용 [없음],300000,"300,000원",국민행복: 3% | 통신: 1000원 | 카페: 10%,"교통, 푸드, 카페/디저트, 병원/약국, 교육/육아, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2173/card_img/21787/2173card.gif,https://www.card-gorilla.com/card/detail/2173,국민행복: 이동통신요금 자동이체시 1천원 청구할인 | 국민행복: 이동통신요금 자동이체시 1천원 청구할인 | 국민행복: 국내 가맹점 이용금액 0.2~0.5% 에코머니 포인트 기본 적립 | 편의점: 편의점(CU) 최대 7% 청구 할인 | 기타: 그린카드 멤버십 서비스
2190,해피포인트 체크카드,전북은행,체크,Mastercard,해외겸용 [없음],0,없음,해피포인트: 20% | 영화: 2000원 | 대중교통: 10%,"교통, 마트/편의점, 푸드, 무실적",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2190/card_img/21804/2190card.png,https://www.card-gorilla.com/card/detail/2190,"해피포인트: - 전월실적에 따라 해피포인트 가맹점 10~20% 캐시백 | 생활: 1. CGV, 메가박스, 롯데시네마 2천원 캐시백"
2247,위버스 신한카드 체크(SEVENTEEN),신한카드,체크,,국내전용 [없음],200000,"200,000원",적립: 2% | 생활: 5% | 할인: 25%,"교통, 마트/편의점, 쇼핑, 카페/디저트, 뷰티/피트니스, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2247/card_img/20997/2247card.png,https://www.card-gorilla.com/card/detail/2247,적립: Weverse Shop 이용금액의 2% Weverse Shop 캐시 추가 적립 | 생활: 생활영역 이용금액의 5% Weverse Shop 캐시 적립 | 기타: HYBE INSIGHT 내 매장 결제 시 25% 할인 | 선택형: 카드 디자인 선택가능
2546,신한카드 Pick E 선불,신한카드,체크,Mastercard,해외겸용 [없음],0,없음,편의점: 10% | 멤버십포인트: 10% | 푸드: 3000원,"마트/편의점, 푸드, 카페/디저트, 무실적",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2546/card_img/29535/2546card.png,https://www.card-gorilla.com/card/detail/2546,편의점: 4대 편의점 이용 시 10% 적립 | 카페: 커피 업종 이용 시 10% 적립 | 생활: 놀 | 푸드: One Pick 맛집 가맹점 최대 3천 포인트 적립
599,AK우리카드 체크,우리카드,체크,"VISA, BC, Mastercard, UnionPay","국내전용 [3,000]원 / 해외겸용 [3,000]원",300000,"300,000원",쇼핑: 무제한 | 모든가맹점: 0.1% | 테마파크: 50%,"모든가맹점, 카페/디저트, 레저/스포츠",false,,https://d1c5n4ri2guedi.cloudfront.net/card/599/card_img/21366/599card.png,https://www.card-gorilla.com/card/detail/599,"모든가맹점: 국내가맹점 이용액 0.1% 우리WON꿀머니(모아포인트) 적립 | 카페: 스타벅스, 폴바셋 1천원 청구할인 | 테마파크: 주요 놀이공원 자유이용권 50% 현장할인 | 멤버십포인트: AK플라자 현장할인과 AK멤버스 마일리지 적립"
675,Air Money(에어머니)체크,NH농협카드,체크,VISA,국내전용 [없음] / 해외겸용 [없음],0,없음,적립: 0.2% | 적립: 0.2%,"모든가맹점, 무실적, 항공마일리지",false,,https://d1c5n4ri2guedi.cloudfront.net/card/675/card_img/21440/675card.png,https://www.card-gorilla.com/card/detail/675,적립: Air Money 적립 | 기타: SMS 바로 알림 서비스 무료제공
2272,신한 Meme(밈) 카드,신한카드,체크,,국내전용 [없음],0,없음,음원사이트: 5% | 기타: 5% | 편의점: 5%,"마트/편의점, 무실적, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2272/card_img/20694/2272card.png,https://www.card-gorilla.com/card/detail/2272,적립: 혜택
2597,신한카드 봄 체크(도구리),신한카드,체크,Mastercard,국내전용 [없음] / 해외겸용 [없음],0,없음,캐시백: 0.3% | 대중교통: 200원,"모든가맹점, 교통, 무실적",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2597/card_img/31066/2597card.png,https://www.card-gorilla.com/card/detail/2597,캐시백: 국내외 이용금액 월 최대 0.3% 캐시백 | 대중교통: 버스/지하철 후불교통 이용금액 캐시백
2189,1st TRIPLE 체크카드,전북은행,체크,Mastercard,없음,200000,"200,000원",캐시백: 5%,"교통, 주유, 마트/편의점, 쇼핑, 푸드, 카페/디저트, 간편결제, 해외",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2189/card_img/21803/2189card.png,https://www.card-gorilla.com/card/detail/2189,캐시백: 1. BASIC (2%) 캐시백 | 기타: - 전북은행 ATM 출금수수료 면제 (월5회)
2073,청춘날다 체크카드,MG새마을금고,체크,,국내전용 [없음],300000,"300,000원",기타: 3000원 | 카페: 1000원 | 온라인쇼핑: 2000원,"통신, 마트/편의점, 쇼핑, 푸드, 카페/디저트, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2073/card_img/21926/2073card.png,https://www.card-gorilla.com/card/detail/2073,"기타: SKT, KT, LGU+ 이동통신비 이용금액 할인 | 카페: 월요일: 스타벅스 1,000원 할인 | 온라인쇼핑: 화요일: 쿠팡 2,000원 할인 | 편의점: 수요일: 편의점 1,000원 할인 | 배달앱: 목요일: 배달의민족 1,000원 할인 | 영화: 금요일: CGV 2,000원 할인"
2920,커넥트 하나로 체크카드,NH농협카드,체크,,국내전용 [없음],0,없음,국내외가맹점: 0.2% | 국내외가맹점: 0.3% | 대중교통: 무제한,"모든가맹점, 교통, 무실적",false,2025-06-16,https://d1c5n4ri2guedi.cloudfront.net/card/2920/card_img/45403/2920card.png,https://www.card-gorilla.com/card/detail/2920,할인: 국내 가맹점 이용 시 0.2% ~ 0.3% 청구할인
340,락스타 체크카드,KB국민카드,체크,"VISA, UnionPay",국내전용 [없음] / 해외겸용 [없음],200000,"200,000원",교통: 10% | 통신: 2500원 | OTT/영화/문화: 35%,"교통, 통신, 마트/편의점, 푸드, 카페/디저트, 교육/육아, 레저/스포츠, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/340/card_img/20585/340card.png,https://www.card-gorilla.com/card/detail/340,"대중교통: 버스&middot;지하철 10% 청구할인 | 통신: 이동통신요금 2,500원 환급할인 | 영화: CG | 푸드: 아웃백, VIPS 20% 환급할인 | 테마파크: 에버랜드&middot;롯데월드 50% 환급할인 | 금융: 금융수수료 면제 서비스 | 생활: GS25 5% 환급할인 | 기타: 월간 통합할인한도"
491,11번가 신한카드 체크,신한카드,체크,Mastercard,해외겸용 [없음],0,없음,적립: 0.1% | 적립: 0.5%,"쇼핑, 무실적",false,,https://d1c5n4ri2guedi.cloudfront.net/card/491/card_img/21181/491card.png,https://www.card-gorilla.com/card/detail/491,적립: [기본적립] | 온라인쇼핑: [특별적립]
357,AK KB국민 체크카드,KB국민카드,체크,Mastercard,국내전용 [없음] / 해외겸용 [없음],300000,"300,000원",백화점: 5% | 항공권: 5% | 카페: 5%,"쇼핑, 푸드, 카페/디저트, OTT/영화/문화, 항공마일리지",false,,https://d1c5n4ri2guedi.cloudfront.net/card/357/card_img/20599/357card.png,https://www.card-gorilla.com/card/detail/357,"백화점: AK플라자, AK몰 5% 환급할인 | 항공권: 제주항공 5% 환급할인 | 카페: 커피전문점 5% 환급할인 | 영화: CGV 5% 환급할인 | 해피포인트: 해피포인트 5% 환급할인"
349,해피락스타 체크카드,KB국민카드,체크,Mastercard,국내전용 [없음] / 해외겸용 [없음],200000,"200,000원",카페/디저트: 20% | OTT/영화/문화: 35% | 통신: 2500원,"교통, 통신, 마트/편의점, 푸드, 카페/디저트, 교육/육아, 레저/스포츠, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/349/card_img/20593/349card.png,https://www.card-gorilla.com/card/detail/349,"대중교통: 전국 버스&middot;지하철 10% 청구할인 | 통신: 이동통신요금 2,500원 환급할인 | 영화: CGV 35% 환급할인 | 패밀리레스토랑: 아웃백, VIPS 20% 환급할인 | 카페: 스타벅스 20% 환급할인 | 테마파크: 에버랜드&middot;롯데월드 50% 환급할인 | 편의점: GS25 5% 환급할인 | 도서: 교보문고 5% 환급할인 | 해피포인트: 해피포인트 5% 현장적립 | 은행사: 금융수수료 면제 서비스 | 기타: 월간 통합할인한도"
2027,IBK-Syrup카드[체크],IBK기업은행,체크,UnionPay,해외겸용 [없음],300000,"300,000원",기타: 20000원 | 멤버십포인트: 무제한,모든가맹점,false,,https://d1c5n4ri2guedi.cloudfront.net/card/2027/card_img/21971/2027card.png,https://www.card-gorilla.com/card/detail/2027,기타: 모바일쿠폰 서비스 | 멤버십포인트: 통합 포인트 멤버십 서비스를 제공
2191,Smart Cashback 체크카드,전북은행,체크,Mastercard,없음,0,없음,캐시백: 1.2%,"모든가맹점, 무실적",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2191/card_img/21805/2191card.png,https://www.card-gorilla.com/card/detail/2191,캐시백: - 월 10만원 한도(캐시백 금액 기준)
2223,able 아이맥스카드,KB증권,체크,,국내전용 [없음],300000,"300,000원",증권사: 무제한 | 금융: 무제한,모든가맹점,false,,https://d1c5n4ri2guedi.cloudfront.net/card/2223/card_img/21358/2223card.png,https://www.card-gorilla.com/card/detail/2223,금융: 선택 1. CMA형 서비스 | 할인: 제휴처 1 | 특급 Hotel F&amp;B 10~20% | 금융: 수수료무료
684,리틀프렌즈 체크카드,하나카드,체크,VISA,국내전용 [없음] / 해외겸용 [없음],100000,"100,000원",편의점: 1000원 | 도서: 1000원 | 베이커리: 1000원,"마트/편의점, 카페/디저트, 교육/육아",false,,https://d1c5n4ri2guedi.cloudfront.net/card/684/card_img/21449/684card.png,https://www.card-gorilla.com/card/detail/684,"편의점: 편의점(CU, GS25, 세븐일레븐) | 도서: 서점(영풍문고, 반디앤루니스, 교보문고) | 베이커리: 베이커리(뚜레쥬르, 파리바게뜨, 던킨도너츠)"
300,SOCAR 제휴 SOCAR 신한카드 체크,신한카드,체크,"VISA, UnionPay",해외겸용 [없음],200000,"200,000원",렌터카: 10% | 영화: 10% | 기차: 5%,"교통, 공과금/렌탈, 자동차/하이패스, OTT/영화/문화, 여행/숙박",false,,https://d1c5n4ri2guedi.cloudfront.net/card/300/card_img/20523/300card.png,https://www.card-gorilla.com/card/detail/300,"렌터카: SOCAR 결제 시 10% 할인(캐시백) | 영화: 영화 이용 시 10% 할인(캐시백) | 기차: KTX, SRT 포함 철도 이용 시 5% 할인(캐시백) | 캐시백: SOCAR 신한카드 체크 통합할인한도 안내"
1463,신협 어부바 체크카드,신협,체크,VISA,국내전용 [없음] / 해외겸용 [없음],200000,"200,000원",편의점: 10% | 카페: 10% | 패스트푸드: 10%,"통신, 마트/편의점, 푸드, 카페/디저트, 뷰티/피트니스, 교육/육아, OTT/영화/문화, 여행/숙박",false,,https://d1c5n4ri2guedi.cloudfront.net/card/1463/card_img/20611/1463card.jpg,https://www.card-gorilla.com/card/detail/1463,"편의점: 편의점 CU, GS25, 세븐일레븐, 미니스탑, 위드미 10% 캐시백 | 카페: 커피전문점 커피빈, 스타벅스, 투썸플레이스, 카페베네, 탐앤탐스, 엔제리너스 10% 캐시백 | 패스트푸드: 패스트푸드 미스터피자, 맥도날드, KFC 10% 캐시백 | 도서: 도서 교보, 반디앤루니스, 영풍 5% 캐시백 | 드럭스토어: 로드샵 CJ올리브영, GS왓슨스, 다이소 5%캐시백 | 렌터카: 렌터카 그린카 5% 캐시백 | 영화: 영화 CGV, 메가박스, 롯데시네마 3,000원 캐시백 | 기타: 응시료 토익, TEPS 3,000원 캐시백 | 통신: 통신요금 SKT, KT, LG U+ 3,000원 캐시백"
